股票代码,文件,数据条数,开始日期,结束日期,策略_总收益率,策略_年化收益率,策略_最大回撤,策略_夏普比率,策略_交易次数,策略_胜率,策略_盈亏比,持有_总收益率,持有_年化收益率,持有_最大回撤,持有_夏普比率,超额收益,胜率优势,回撤改善,夏普提升
601600,df_pre_601600_停牌108_价格异常7_最大异常涨跌幅12.55%.csv,2425,2026-03-06,2016-03-11,1.946810383607608,0.11885528711398807,0.5692897992887425,0.4514709877114497,17,0.5294117647058824,1.4610915769560984,2.365263006553625,0.1344007675950729,0.6613300492610837,0.46570226243375806,-0.4184526229460168,0.02941176470588236,0.09204024997234128,-0.01423127472230834
000651,df_pre_000651_停牌137_价格异常3_最大异常涨跌幅10.45%.csv,2425,2026-03-06,2016-03-11,1.544823091983024,0.10193235184062188,0.44581740986361984,0.4508197068413784,19,0.42105263157894735,1.9547181333007488,2.4061031485152315,0.13582366551692693,0.5274138909456667,0.5145477999079835,-0.8612800565322076,-0.07894736842105265,0.08159648108204687,-0.0637280930666051
601899,df_pre_601899_停牌4_价格异常3_最大异常涨跌幅10.60%.csv,2425,2026-03-06,2016-03-11,1.884262257898655,0.11636361331538048,0.5720544367549689,0.44134176778183326,22,0.2727272727272727,1.2659311420336672,12.535877145197553,0.31093532876258223,0.4720661426135684,0.8569841067651006,-10.651614887298898,-0.2272727272727273,-0.09998829414140054,-0.41564233898326736
002241,df_pre_002241_价格异常6_最大异常涨跌幅15.12%.csv,2425,2026-03-06,2016-03-11,1.9755732440453446,0.11998521536924156,0.5146546501150913,0.44100638896315636,15,0.5333333333333333,1.7655876837703446,1.4620050775165598,0.09815028583408236,0.7460040020578373,0.3903549038473159,0.5135681665287848,0.033333333333333326,0.23134935194274608,0.050651485115840444
300002,df_pre_300002.csv,2425,2026-03-06,2016-03-11,2.040064761314577,0.12248356124081661,0.4103784012564765,0.43701671481820875,12,0.5,3.584173164089461,0.39045602131644275,0.034847960193207905,0.7416508372149799,0.2828989078543179,1.649608739998134,0.0,0.3312724359585034,0.15411780696389082
002466,df_pre_002466_停牌22_价格异常12_最大异常涨跌幅20.88%.csv,2425,2026-03-06,2016-03-11,2.0118265597277785,0.1213955402273521,0.7013243317308622,0.4348144811817148,14,0.42857142857142855,2.348494816242589,1.4848648359708174,0.09920548242903271,0.8172654948964957,0.4058952595171404,0.526961723756961,-0.07142857142857145,0.11594116316563352,0.02891922166457439
002202,df_pre_002202_停牌5_价格异常7_最大异常涨跌幅14.48%.csv,2425,2026-03-06,2016-03-11,1.7909258208304708,0.11255389827834894,0.5146243249713701,0.4317104062935556,15,0.26666666666666666,0.8828288906221785,2.2959761431249865,0.13195098534529248,0.6733728455370052,0.4577831998217375,-0.5050503222945157,-0.23333333333333334,0.15874852056563504,-0.02607279352818187
601127,df_pre_601127_停牌21_价格异常40_最大异常涨跌幅22.89%.csv,2361,2026-03-06,2016-06-15,1.876918629671374,0.11939503321941247,0.6729728696009665,0.42825345081955607,19,0.15789473684210525,1.5943076774809448,11.592970193274896,0.3104533299793768,0.8118143555490782,0.7265103625959457,-9.716051563603521,-0.34210526315789475,0.13884148594811174,-0.29825691177638963
000001,df_pre_000001_价格异常6_最大异常涨跌幅11.93%.csv,2424,2026-03-05,2016-03-11,1.4819148872999985,0.09911263609738241,0.32541848716441657,0.417061318149117,13,0.46153846153846156,2.4464170608190403,0.9907918968692453,0.0742042029858283,0.6742259049280419,0.3211092933633583,0.49112299043075325,-0.038461538461538436,0.34880741776362534,0.0959520247857587
600895,df_pre_600895_价格异常16_最大异常涨跌幅13.17%.csv,2425,2026-03-06,2016-03-11,1.7197699525898948,0.10957204937955356,0.4219373892910121,0.41564682186375795,15,0.4,3.5131801243045846,1.2350928055194137,0.08717117832241827,0.6376896796933086,0.3613554418495817,0.48467714707048115,-0.09999999999999998,0.2157522904022965,0.05429138001417627
